date_time,open,high,low,close,volume
01-05-2023,1.9302,1.9547,1.8015,1.8378,1347679.44
02-05-2023,1.8378,1.8526,1.8116,1.8353,204904.64
03-05-2023,1.8353,1.9267,1.7803,1.8985,317223.25
04-05-2023,1.8985,1.9003,1.8254,1.8416,329140.61
05-05-2023,1.8416,1.89,1.8088,1.8673,344035.15
06-05-2023,1.8673,1.8804,1.741,1.7692,405010.36
07-05-2023,1.7692,1.7848,1.728,1.7352,231258.83
08-05-2023,1.7352,1.7463,1.5672,1.6428,765069.61
09-05-2023,1.6428,1.65,1.6059,1.622,399121.73
10-05-2023,1.622,1.6859,1.5534,1.6603,625053.54
11-05-2023,1.6603,1.6612,1.555,1.596,284183.59
12-05-2023,1.596,1.6551,1.5412,1.6477,739594.44
13-05-2023,1.6477,1.6723,1.6151,1.6584,240134.97
14-05-2023,1.6584,1.6765,1.639,1.6564,444376.55
15-05-2023,1.6564,1.7048,1.6344,1.6562,241283.81
16-05-2023,1.6562,1.6699,1.6277,1.659,123485.93
17-05-2023,1.659,1.7174,1.6405,1.6991,139190.11
18-05-2023,1.6991,1.7014,1.6244,1.656,133563.6
19-05-2023,1.656,1.692,1.6529,1.6651,87960.57
20-05-2023,1.6651,1.6684,1.6496,1.6614,68518.5
21-05-2023,1.6614,1.6665,1.6086,1.6086,68410.05
22-05-2023,1.6086,1.628,1.5731,1.612,100773.54
23-05-2023,1.612,1.6776,1.6014,1.6417,126060.62
24-05-2023,1.6417,1.6426,1.549,1.5699,240889.09
25-05-2023,1.5699,1.5828,1.5287,1.5628,581652.66
26-05-2023,1.5628,1.5967,1.5292,1.5768,549785.29
27-05-2023,1.5768,1.6551,1.5725,1.6307,108951.27
28-05-2023,1.6307,1.688,1.6243,1.6662,80695.26
29-05-2023,1.6662,1.6773,1.6178,1.6272,381106.4
30-05-2023,1.6272,1.6467,1.6035,1.6102,199892.7
31-05-2023,1.6102,1.62,1.5452,1.5638,249730.27
01-06-2023,1.5638,1.5777,1.5319,1.5453,217628.66
02-06-2023,1.5453,1.6276,1.5347,1.613,204614.89
03-06-2023,1.613,1.6397,1.5967,1.6161,156163.61
04-06-2023,1.6161,1.6488,1.6049,1.6165,144173.15
05-06-2023,1.6165,1.6579,1.4379,1.499,643721.34
06-06-2023,1.499,1.5395,1.4478,1.5323,534369.16
07-06-2023,1.5323,1.5329,1.4025,1.4141,247284.9
08-06-2023,1.4141,1.4256,1.3851,1.4161,198096.09
09-06-2023,1.4161,1.4343,1.3686,1.3852,133093.95
10-06-2023,1.3852,1.3866,1.1178,1.2025,758174.16
11-06-2023,1.2025,1.238,1.1859,1.2072,232008.48
12-06-2023,1.2072,1.2157,1.1657,1.2004,114598.83
13-06-2023,1.2004,1.2446,1.1864,1.1992,136672.25
14-06-2023,1.1992,1.2433,1.1544,1.1762,212253.78
15-06-2023,1.1762,1.2242,1.1606,1.1959,158859.01
16-06-2023,1.1959,1.2389,1.1783,1.215,124232.17
17-06-2023,1.215,1.2802,1.205,1.2571,120851.9
18-06-2023,1.2571,1.2781,1.2152,1.2347,95844.86
19-06-2023,1.2347,1.2425,1.1964,1.2419,147050.67
20-06-2023,1.2419,1.3101,1.2177,1.3,241518.17
21-06-2023,1.3,1.3593,1.2942,1.3419,586151.83
22-06-2023,1.3419,1.3812,1.3118,1.3253,283578.22
23-06-2023,1.3253,1.4078,1.3194,1.3808,170070.39
24-06-2023,1.3808,1.4596,1.3783,1.4143,179702.82
25-06-2023,1.4143,1.4629,1.3913,1.3985,159356.29
26-06-2023,1.3985,1.6308,1.353,1.4868,1137429.2
27-06-2023,1.4868,1.5079,1.4476,1.4757,255328.02
28-06-2023,1.4757,1.4772,1.3297,1.3626,222994.62
29-06-2023,1.3626,1.3968,1.3382,1.3497,335011.13
30-06-2023,1.3497,1.4465,1.2773,1.3863,444236.68
01-07-2023,1.3863,1.4893,1.355,1.4869,194625.84
02-07-2023,1.4869,1.4878,1.4155,1.4654,193463.8
03-07-2023,1.4654,1.4865,1.43,1.4567,356492.45
04-07-2023,1.4567,1.4567,1.3835,1.3989,174505.43
05-07-2023,1.3989,1.416,1.3359,1.3543,143900.98
06-07-2023,1.3543,1.3936,1.2855,1.3095,201470.28
07-07-2023,1.3095,1.3692,1.2962,1.3325,157415.2
08-07-2023,1.3325,1.4,1.3284,1.384,204964.96
09-07-2023,1.384,1.3989,1.3178,1.327,192079.21
10-07-2023,1.327,1.3601,1.2867,1.3303,168631.47
11-07-2023,1.3303,1.3543,1.3059,1.3303,113312.23
12-07-2023,1.3303,1.3701,1.3062,1.3287,188290.02
13-07-2023,1.3287,1.508,1.3138,1.4639,529046.77
14-07-2023,1.4639,1.5964,1.4478,1.5,689344.28
15-07-2023,1.5,1.5275,1.46,1.4908,128915.4
16-07-2023,1.4908,1.5109,1.4372,1.4424,142719.58
17-07-2023,1.4424,1.506,1.426,1.4991,306539.21
18-07-2023,1.4991,1.5126,1.4409,1.4696,150632.62
19-07-2023,1.4696,1.5198,1.4473,1.4658,217939.22
20-07-2023,1.4658,1.6053,1.4582,1.5291,354123.39
21-07-2023,1.5291,1.5323,1.4748,1.4802,98894.93
22-07-2023,1.4802,1.4893,1.426,1.4431,107405.37
23-07-2023,1.4431,1.4786,1.4352,1.455,91751.9
24-07-2023,1.455,1.4641,1.35,1.3788,153806.45
25-07-2023,1.3788,1.3817,1.3304,1.3489,85363.44
26-07-2023,1.3489,1.3794,1.3178,1.3666,127082.78
27-07-2023,1.3666,1.3914,1.351,1.3808,181999.22
28-07-2023,1.3808,1.4054,1.3711,1.3894,97975.47
29-07-2023,1.3894,1.4138,1.387,1.4064,50399.78
30-07-2023,1.4064,1.4198,1.3623,1.3945,76208.9
31-07-2023,1.3945,1.417,1.3518,1.3708,81971.16
01-08-2023,1.3708,1.4165,1.325,1.4152,135208.83
02-08-2023,1.4152,1.4236,1.3752,1.3998,271937.85
03-08-2023,1.3998,1.4181,1.3514,1.3614,102020.94
04-08-2023,1.3614,1.3663,1.3276,1.3395,130945.46
05-08-2023,1.3395,1.3576,1.3316,1.3533,76323.55
06-08-2023,1.3533,1.3715,1.3359,1.3383,51037.35
07-08-2023,1.3383,1.3636,1.3045,1.3409,84037.82
08-08-2023,1.3409,1.3741,1.3239,1.3624,157147.46
09-08-2023,1.3624,1.3743,1.335,1.3499,105523.47
10-08-2023,1.3499,1.3523,1.328,1.3355,109402.7
11-08-2023,1.3355,1.34,1.321,1.3332,84141.44
12-08-2023,1.3332,1.357,1.3293,1.3432,101205.19
13-08-2023,1.3432,1.3582,1.334,1.3398,50851.19
14-08-2023,1.3398,1.3545,1.3296,1.3367,72695.96
15-08-2023,1.3367,1.3422,1.223,1.2817,150891.22
16-08-2023,1.2817,1.2905,1.1812,1.2084,251459.68
17-08-2023,1.2084,1.2286,1.0201,1.1195,329575.48
18-08-2023,1.1195,1.1541,1.1116,1.141,172528.91
19-08-2023,1.141,1.19,1.1291,1.1634,112312.92
20-08-2023,1.1634,1.176,1.1483,1.1688,98441.81
21-08-2023,1.1688,1.1737,1.1096,1.1318,128143.05
22-08-2023,1.1318,1.1711,1.095,1.1711,181019.16
23-08-2023,1.1711,1.2313,1.1442,1.2091,193386.39
24-08-2023,1.2091,1.2174,1.1713,1.1947,96225.21
25-08-2023,1.1947,1.2139,1.1591,1.1894,118814.69
26-08-2023,1.1894,1.2081,1.1872,1.1917,57383.07
27-08-2023,1.1917,1.2302,1.17,1.179,108476.5
28-08-2023,1.179,1.2,1.1478,1.1948,73924.32
29-08-2023,1.1948,1.255,1.1626,1.2274,221355.19
30-08-2023,1.2274,1.2504,1.1874,1.2042,104105.9
31-08-2023,1.2042,1.2042,1.13,1.154,136974.63
01-09-2023,1.154,1.1643,1.1145,1.128,126194.43
02-09-2023,1.128,1.134,1.107,1.121,33349.56
03-09-2023,1.121,1.135,1.1143,1.1256,60108.35
04-09-2023,1.1256,1.1477,1.1099,1.127,112423.77
05-09-2023,1.127,1.1566,1.111,1.1285,63060.89
06-09-2023,1.1285,1.145,1.1071,1.1313,95082.27
07-09-2023,1.1313,1.1549,1.1237,1.1533,126526.24
08-09-2023,1.1533,1.1645,1.1271,1.152,73777.28
09-09-2023,1.152,1.1887,1.1481,1.1656,124666.33
10-09-2023,1.1656,1.1686,1.1049,1.1495,226993.12
11-09-2023,1.1495,1.1545,1.0832,1.1024,184181.19
12-09-2023,1.1024,1.1335,1.0662,1.0696,130270.25
13-09-2023,1.0696,1.1054,1.0676,1.0903,160786.73
14-09-2023,1.0903,1.1191,1.0845,1.1083,83122.7
15-09-2023,1.1083,1.1329,1.0961,1.1296,134383.74
16-09-2023,1.1296,1.1421,1.1176,1.1292,109834.66
17-09-2023,1.1292,1.1292,1.075,1.0954,234747.61
18-09-2023,1.0954,1.1299,1.0793,1.101,181373.68
19-09-2023,1.101,1.1323,1.0908,1.1219,87161.14
20-09-2023,1.1219,1.133,1.098,1.1215,152766.21
21-09-2023,1.1215,1.1534,1.1016,1.1274,272965.08
22-09-2023,1.1274,1.133,1.1035,1.1224,77847.31
23-09-2023,1.1224,1.1255,1.1078,1.1153,118090.27
24-09-2023,1.1153,1.1153,1.09,1.0956,115351.56
25-09-2023,1.0956,1.115,1.083,1.1015,42789.08
26-09-2023,1.1015,1.1064,1.0725,1.081,162402.77
27-09-2023,1.081,1.0989,1.0581,1.0767,99662.48
28-09-2023,1.0767,1.1109,1.0592,1.1071,201831.98
29-09-2023,1.1071,1.1283,1.096,1.1221,182157.6
30-09-2023,1.1221,1.1484,1.1201,1.1347,160549.87
01-10-2023,1.1347,1.1711,1.1286,1.1617,115246.7
02-10-2023,1.1617,1.1711,1.1023,1.1155,250713.62
03-10-2023,1.1155,1.1249,1.0937,1.101,166893.18
04-10-2023,1.101,1.1053,1.06,1.1003,293611.99
05-10-2023,1.1003,1.112,1.0721,1.0741,144431.41
06-10-2023,1.0741,1.1046,1.0741,1.0931,109300.9
07-10-2023,1.0931,1.1093,1.0833,1.0902,105956.7
08-10-2023,1.0902,1.101,1.0767,1.0929,101978.14
09-10-2023,1.0929,1.0974,1.0166,1.0409,180256.14
10-10-2023,1.0409,1.0579,1.031,1.0428,113818.44
11-10-2023,1.0428,1.0451,1.0083,1.0284,109305.39
12-10-2023,1.0284,1.0415,0.9981,1.013,166537.33
13-10-2023,1.013,1.0215,0.9981,1.0097,125488.72
14-10-2023,1.0097,1.0181,1.0046,1.0109,113841.06
15-10-2023,1.0109,1.0352,1.0083,1.0252,134433.29
16-10-2023,1.0252,1.0704,1.0211,1.0328,225724.22
17-10-2023,1.0328,1.0412,0.997,1.0084,184397.76
18-10-2023,1.0084,1.0209,0.9856,0.9989,196358.35
19-10-2023,0.9989,1.0019,0.9712,0.9864,258217.22
20-10-2023,0.9864,1.0208,0.9823,1.0062,232696.19
21-10-2023,1.0062,1.0504,0.9991,1.0412,217368.24
22-10-2023,1.0412,1.0574,1.0195,1.0569,204063.15
23-10-2023,1.0569,1.1123,1.0467,1.1008,576523.49
24-10-2023,1.1008,1.1765,1.089,1.1381,964970.29
25-10-2023,1.1381,1.1648,1.1061,1.143,529274.24
26-10-2023,1.143,1.2184,1.1348,1.192,681317.69
27-10-2023,1.192,1.2599,1.1581,1.2205,563346.04
28-10-2023,1.2205,1.265,1.211,1.2198,254433.25
29-10-2023,1.2198,1.2772,1.1972,1.2772,294002.34
30-10-2023,1.2772,1.3248,1.2474,1.3216,385942.77
31-10-2023,1.3216,1.3362,1.2472,1.3313,440979.08
01-11-2023,1.3313,1.566,1.3227,1.5256,1393366.08
02-11-2023,1.5256,1.5689,1.4462,1.5225,827565.83
03-11-2023,1.5225,1.56,1.4471,1.4752,748134.39
04-11-2023,1.4752,1.5337,1.4567,1.511,484335.83
05-11-2023,1.511,1.6766,1.4896,1.6348,1166684.16
06-11-2023,1.6348,1.676,1.556,1.5856,647998
07-11-2023,1.5856,1.5856,1.4079,1.4457,811222.05
08-11-2023,1.4457,1.4937,1.4173,1.469,709608.88
09-11-2023,1.469,1.5657,1.287,1.4372,1273059.46
10-11-2023,1.4372,1.5839,1.4003,1.5537,841373.12
11-11-2023,1.5537,1.635,1.4708,1.5986,950145.01
12-11-2023,1.5986,1.8,1.5222,1.7018,1207943.36
13-11-2023,1.7018,1.746,1.5897,1.5906,901551.15
14-11-2023,1.5906,1.6256,1.4507,1.5367,1273879.12
15-11-2023,1.5367,1.7393,1.5333,1.7005,1177023.11
16-11-2023,1.7005,1.8586,1.6271,1.7232,1255954.11
17-11-2023,1.7232,1.9497,1.7136,1.8721,1540994.47
18-11-2023,1.8721,1.8981,1.678,1.7701,949942.46
19-11-2023,1.7701,2.0528,1.7136,1.9813,1260332.03
20-11-2023,1.9813,2.1865,1.9624,1.9946,1927670.93
21-11-2023,1.9946,2.0504,1.73,1.7498,1877090.85
22-11-2023,1.7498,1.8696,1.7429,1.8235,1091276.75
23-11-2023,1.8235,1.8554,1.7677,1.806,1042576.3
24-11-2023,1.806,1.9162,1.7747,1.8333,862944.09
25-11-2023,1.8333,1.9117,1.8189,1.8859,575890.45
26-11-2023,1.8859,1.9158,1.7848,1.828,867440.51
27-11-2023,1.828,1.8329,1.732,1.7808,476187.83
28-11-2023,1.7808,1.8256,1.7302,1.8195,581131.02
29-11-2023,1.8195,1.8909,1.7933,1.8009,560702.59
30-11-2023,1.8009,1.8896,1.7855,1.8803,348370.26
01-12-2023,1.8803,1.9091,1.8543,1.8929,541172.36
02-12-2023,1.8929,2.0327,1.89,2.0076,882744.4
03-12-2023,2.0076,2.0255,1.9523,1.9798,433490.83
04-12-2023,1.9798,2.195,1.9784,2.1492,1048642
05-12-2023,2.1492,2.3199,2.1332,2.2541,984530.71
06-12-2023,2.2541,2.3964,2.2401,2.285,949035.52
07-12-2023,2.285,2.375,2.2102,2.2679,808819.32
08-12-2023,2.2679,2.394,2.19,2.3768,1093032.26
09-12-2023,2.3768,2.616,2.3764,2.4211,1277056.48
10-12-2023,2.4211,2.5967,2.3828,2.5175,783662.98
11-12-2023,2.5175,2.5432,2.1502,2.2405,1478284.76
12-12-2023,2.2405,2.4668,2.2236,2.305,1358812.01
13-12-2023,2.305,2.3424,2.0831,2.3272,898456
14-12-2023,2.3272,2.355,2.1627,2.3215,952460.21
15-12-2023,2.3215,2.3261,2.1827,2.1932,864349.91
16-12-2023,2.1932,2.445,2.161,2.3896,925298.09
17-12-2023,2.3896,2.4826,2.2605,2.2661,771506.76
18-12-2023,2.2661,2.3165,2.067,2.29,1387490.99
19-12-2023,2.29,2.4975,2.2626,2.4313,2345424.64
20-12-2023,2.4313,3.1,2.4227,2.846,4497450.15
21-12-2023,2.846,3.6186,2.7804,3.5357,4622001.34
22-12-2023,3.5357,3.8024,3.2719,3.3586,2737157.01
23-12-2023,3.3586,3.9795,3.2015,3.903,2128959.34
24-12-2023,3.903,4.1,3.592,3.7973,2535784.8
25-12-2023,3.7973,4.372,3.64,4.2477,2849282.74
26-12-2023,4.2477,4.6399,3.9415,4.2995,3264888.71
27-12-2023,4.2995,4.3989,3.9883,4.0838,1880907.54
28-12-2023,4.0838,4.3209,3.728,3.7561,2327599.71
29-12-2023,3.7561,3.9711,3.5233,3.6205,1855909.17
30-12-2023,3.6205,3.779,3.5385,3.6734,1319113.56
31-12-2023,3.6734,3.8848,3.5221,3.6494,1292956.16
01-01-2024,3.6494,3.8341,3.5685,3.7936,967779.76
02-01-2024,3.7936,4.3294,3.7411,3.9238,2330185.73
03-01-2024,3.9238,4.09,2.7808,3.7699,3037272.44
04-01-2024,3.7699,4.0511,3.5722,3.9099,1586351.65
05-01-2024,3.9099,3.95,3.4468,3.5527,1155073.16
06-01-2024,3.5527,3.7059,3.1,3.4752,1471759.21
07-01-2024,3.4752,3.538,3.1528,3.2145,861188.17
08-01-2024,3.2145,3.4815,2.9209,3.4164,1519882.64
09-01-2024,3.4164,3.5399,3.024,3.22,1788144
10-01-2024,3.22,3.6824,3.08,3.601,1876719.49
11-01-2024,3.601,3.84,3.5062,3.6107,2868897.6
12-01-2024,3.6107,3.6785,3.3016,3.4575,1325578.07
13-01-2024,3.4575,3.5177,3.2976,3.4053,460568.32
14-01-2024,3.4053,3.5192,3.2923,3.3065,866302.19
15-01-2024,3.3065,3.424,3.2365,3.3014,721682.08
16-01-2024,3.3014,3.3467,3.1747,3.2395,782967.43
17-01-2024,3.2395,3.4,3.1576,3.3099,1180915.07
18-01-2024,3.3099,3.3768,2.9917,3.0827,1425451.3
19-01-2024,3.0827,3.0994,2.7845,3.0099,1431075.05
20-01-2024,3.0099,3.0099,2.8663,2.9663,712508.18
21-01-2024,2.9663,3.0442,2.9172,2.9235,470283.9
22-01-2024,2.9235,2.9471,2.5905,2.6477,1505500.41
23-01-2024,2.6477,2.7285,2.45,2.6507,1851341.33
24-01-2024,2.6507,2.6967,2.5445,2.6808,1292307.72
25-01-2024,2.6808,2.7447,2.6044,2.6999,726757.52
26-01-2024,2.6999,3.0049,2.646,2.9172,1579789.03
27-01-2024,2.9172,2.963,2.8268,2.9134,821475.99
28-01-2024,2.9134,3.0755,2.8613,2.8807,1487415.09
29-01-2024,2.8807,3.0622,2.8549,3.0074,1015381.33
30-01-2024,3.0074,3.2317,2.959,3.0128,1719588.89
31-01-2024,3.0128,3.0291,2.787,2.8205,1404647.15
01-02-2024,2.8205,2.8795,2.728,2.8557,698151.96
02-02-2024,2.8557,2.9464,2.832,2.8987,672165.63
03-02-2024,2.8987,2.9471,2.7965,2.8174,513448.33
04-02-2024,2.8174,2.8185,2.7479,2.7544,610385.98
05-02-2024,2.7544,2.8149,2.6958,2.7515,777329.45
06-02-2024,2.7515,2.7798,2.6754,2.7378,731084.31
07-02-2024,2.7378,2.893,2.6845,2.8718,875483.73
08-02-2024,2.8718,3.0009,2.8711,2.9233,1292726.23
09-02-2024,2.9233,3.0556,2.9215,2.9954,1289885.46
10-02-2024,2.9954,3.1469,2.9626,3.0429,929914.25
11-02-2024,3.0429,3.2165,3.0352,3.125,1727392.83
12-02-2024,3.125,3.3994,3.0677,3.3813,2098638.52
13-02-2024,3.3813,3.4465,3.161,3.2162,2376590.32
14-02-2024,3.2162,3.4546,3.168,3.3342,4083835.25
15-02-2024,3.3342,3.4102,3.2642,3.3977,4438784.72
16-02-2024,3.3977,3.5452,3.1717,3.2793,2498224.94
17-02-2024,3.2793,3.3485,3.1334,3.3289,2922052.39
18-02-2024,3.3289,3.5821,3.2623,3.5206,5898550.58
19-02-2024,3.5206,3.6178,3.448,3.5305,6331052.58
20-02-2024,3.5305,3.5547,3.2363,3.3959,7268099.79
21-02-2024,3.3959,3.3974,3.0865,3.2412,2323843.9
22-02-2024,3.2412,3.3497,3.1172,3.2498,1363566.71
23-02-2024,3.2498,3.43,3.1476,3.3646,2009834.72
24-02-2024,3.3646,3.9322,3.294,3.8624,3236300.74
25-02-2024,3.8624,3.8783,3.6563,3.7044,2038451.22
26-02-2024,3.7044,4.1989,3.6456,4.0963,4855938.76
27-02-2024,4.0963,4.1464,3.8445,3.9419,5442789.89
28-02-2024,3.9419,4.1,3.4426,3.8986,7138554.16
29-02-2024,3.8986,4.0915,3.7177,3.8774,7098516.77
01-03-2024,3.8774,4.1247,3.8729,3.955,6816913.44
02-03-2024,3.955,4.4955,3.8758,4.4825,8086296.96
03-03-2024,4.4825,4.5205,3.8126,4.4344,5665352.76
04-03-2024,4.4344,4.7807,4.2168,4.3401,9047604.34
05-03-2024,4.3401,4.4798,3.4183,4.2451,8466373.7
06-03-2024,4.2451,5.9435,4.0004,5.8939,10858621.34
07-03-2024,5.8939,6.189,5.422,5.523,7207832.77
08-03-2024,5.523,5.7582,5.0831,5.7463,6865392.71
09-03-2024,5.7463,6.49,5.6001,6.1886,5456404.42
10-03-2024,6.1886,6.3,5.751,5.947,4467334.11
11-03-2024,5.947,7.32,5.581,6.6823,9343963.47
12-03-2024,6.6823,8.09,6.6346,8.0733,8284221.42
13-03-2024,8.0733,8.5337,7.6011,7.7623,7786205.32
14-03-2024,7.7623,8.9146,7.6028,8.8575,11999055.01
15-03-2024,8.8575,9.0136,7.0551,7.4845,14555855.51
16-03-2024,7.4845,7.981,6.5121,6.7193,11456849.64
17-03-2024,6.7193,8.4428,6.6263,8.2435,12593444.65
